status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness
NEW,"Software Developer Intern, PhD, Summer 2025",Google,"Waterloo, ON",2024-10-09,"This internship is intended for students in their penultimate academic year, who are pursuing a PhD degree program in Computer Science or a related field. Develop scripts to automate routine tasks.","Job types: Full-time
 Internship / Co-op
Job types cc: Full-time
 Internship / Co-op",https://www.indeed.ca/m/viewjob?jk=ef82cbea094c2f20,IndeedScraperCANEng_ef82cbea094c2f20,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Director, People Analytics",Sun Life,"Waterloo, ON",2024-10-24,"Reporting directly to the AVP Organizational Development & Talent Management SL (Sun Life) Canada with a dotted line to the AVP, People and Work Analytics , the Director , People Analytics is…",,https://www.indeed.ca/m/viewjob?jk=cb70c4df508519a2,IndeedScraperCANEng_cb70c4df508519a2,IndeedScraperCANEng,Python,CANADA_ENGLISH,$105000 - $180000 yearly,UNKNOWN
NEW,"Technical Solutions Specialist, Billing, Google Cloud",Google,"Waterloo, ON",2024-10-21,"Bachelor's degree in Computer Science, Engineering, a related technical field, or equivalent practical experience. 5 years of experience in a customer-facing role working with stakeholders, driving…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=096f6b8e225992e5,IndeedScraperCANEng_096f6b8e225992e5,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Software Developer (Adaptive Control Team),Miovision,"Kitchener, ON",2024-10-03,"Miovision’s mission is to provide the foundation for tomorrow’s smart cities by transforming the way traffic networks are managed today. Backed by the world’s most advanced traffic AI, Miovision’s…","Job types: Full-time
Remote: Remote
Benefits: RRSP match
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=f6f291fd103450e7,IndeedScraperCANEng_f6f291fd103450e7,IndeedScraperCANEng,Python,CANADA_ENGLISH,,FULLY_REMOTE
NEW,Senior Full Stack Developer,Conestoga Cold Storage,"Kitchener, ON",2024-09-30,Job Type: Permanent Full-time. Job status: Full Time – Days (8:00AM-4:30PM). We are currently seeking an experienced Senior Full Stack Developer. Job type: full-time 40 hours per week guaranteed.,"Job types: Full-time
Shifts: 8 hour shift
Benefits: Dental care
 Paid time off
 Company pension
 Company events
Job types cc: Full-time
Schedules: 8 hour shift
 Overtime
 On call",https://www.indeed.ca/m/viewjob?jk=c53e907bc3e326f4,IndeedScraperCANEng_c53e907bc3e326f4,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,AI Training Analyst,Outlier,"Kitchener, ON",2024-10-17,"We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. Projects typically include discrete, highly variable problems that involve…","Job types: Contract
Job types cc: Contract
 Freelance
Schedules: Overtime",https://www.indeed.ca/m/viewjob?jk=4252760297ef50f7,IndeedScraperCANEng_4252760297ef50f7,IndeedScraperCANEng,Python,CANADA_ENGLISH,$30 - $30 hourly,UNKNOWN
NEW,"Software Developer Intern, MS, Summer 2025",Google,"Waterloo, ON",2024-10-09,"This internship is intended for students in their penultimate academic year, who are pursuing a Master's degree program in Computer Science or a related field.","Job types: Full-time
 Internship / Co-op
Job types cc: Full-time
 Internship / Co-op",https://www.indeed.ca/m/viewjob?jk=8b6566c6e47dfefa,IndeedScraperCANEng_8b6566c6e47dfefa,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Electrical Technician,DEI & Associates,"Waterloo, ON",2024-10-23,Pay Band $27.00 – $34.00 per hour. DEI Consulting Engineers is a professional mechanical and electrical consulting engineering firm providing services to architects and building owners in the building…,"Job types: Full-time
Benefits: RRSP match
 Dental care
 Paid time off
 Company events
 Vision care
Job types cc: Full-time
Schedules: Overtime
 Weekends as needed",https://www.indeed.ca/m/viewjob?jk=50cc501d6f30ad2c,IndeedScraperCANEng_50cc501d6f30ad2c,IndeedScraperCANEng,Python,CANADA_ENGLISH,$27 - $34 hourly,UNKNOWN
NEW,Sr Software Development Engineer in Test,PlayStation Global,"Waterloo, ON",2024-09-30,"In this role, you can expect to engage with engineers, products owners, and designers to drive an extremely high quality bar for products which are used by over 100 million people.",,https://www.indeed.ca/m/viewjob?jk=f1a127d62c4f1968,IndeedScraperCANEng_f1a127d62c4f1968,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Insights Analyst,Home Hardware Stores Limited,"St. Jacobs, ON",2024-10-05,We’re more than Canada’s largest independent hardware and building supplies retailer—we’re part of communities across the nation. Transforming Data into Actionable Insights. Ready to make an impact?,"Job types: Full-time
Remote: Hybrid work
Benefits: Disability insurance
 Dental care
 Vision care
 Life insurance
Job types cc: Permanent
 Full-time",https://www.indeed.ca/m/viewjob?jk=618e719254afed27,IndeedScraperCANEng_618e719254afed27,IndeedScraperCANEng,Python,CANADA_ENGLISH,,TEMPORARILY_REMOTE
NEW,"Cloud Technical Solutions Developer, AI/ML",Google,"Waterloo, ON",2024-10-29,"Bachelor’s degree in Science, Technology, Engineering, Mathematics, or equivalent practical experience. 4 years of experience reading code in a general purpose coding language (e.g., Java, C, C++,…","Job types: Full-time
Job types cc: Full-time
Schedules: Weekends as needed",https://www.indeed.ca/m/viewjob?jk=9a857cf9beb0e6f2,IndeedScraperCANEng_9a857cf9beb0e6f2,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Sr. Software Development Engineer - AI/ML - Deployment & Maintenance,"Musashi AI North America, Inc.","Waterloo, ON",2024-09-30,"Based in Waterloo, Ontario, Musashi AI North America employs a talented and dynamic team of R&D and Applications Engineers who provide unique engineering development activities in design, prototyping…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=1bab4682cd0f93ab,IndeedScraperCANEng_1bab4682cd0f93ab,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Director, Operational Data and Analytics",Sun Life,"Waterloo, ON",2024-10-30,"Sun Life International is on a transformative journey to become a scalable, nimble, and client-centric organization with a sustainable business model. Who you will be working with.",,https://www.indeed.ca/m/viewjob?jk=3a9b428892dce4d0,IndeedScraperCANEng_3a9b428892dce4d0,IndeedScraperCANEng,Python,CANADA_ENGLISH,$105000 - $180000 yearly,UNKNOWN
NEW,Functional Test Lead,Atlantis IT group,"Waterloo, ON",2024-09-30,"Strong Test Lead with 5+ years of functional testing experience,. Including 3+ years of testing in ETL, database, BigData environment. Strong communication and inter-personal skills required.",,https://www.indeed.ca/m/viewjob?jk=0dda46197340a720,IndeedScraperCANEng_0dda46197340a720,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Senior IS Developer - JMP Solutions, a Convergix Automation Company",JMP Solutions,"Cambridge, ON",2024-09-30,"Responsible for virtually all technical work with respect to projects and service provided to customers, as a Senior IS Developer your creativity and technical expertise to create, design and…","Job types: Full-time
Benefits: Dental care
 Vision care
 RRSP
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=8aef58ccd6832ea4,IndeedScraperCANEng_8aef58ccd6832ea4,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Application Scientist,Bioinformatics Solutions,"Waterloo, ON",2024-09-30,"Full-time | Waterloo, ON (On-site). The candidate will be involved in software development by testing and benchmarking PEAKS software products using different LC-MS/MS datasets.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=7f251c784b3f45f3,IndeedScraperCANEng_7f251c784b3f45f3,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,Senior Simulation Developer,OTTO Motors by Rockwell Automation,"Kitchener, ON",2024-09-30,"Job Type: Full-Time Permanent. Experience: 5+ years of relevant work experience. Education: Degree in a related field. The Fleet Software Group is responsible for the design, development and support…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.ca/m/viewjob?jk=5bab7c9b2734490f,IndeedScraperCANEng_5bab7c9b2734490f,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Senior Software Engineer, Distributed Systems",Dialpad,"Kitchener, ON",2024-10-26,"Dialpad's AI Engineering team works centrally alongside Data Science, Telephony, and Product Engineering teams to produce The Good AI. In this role, you'll leverage and acquire a broad skill set…","Benefits: Dental care
 Paid time off
 Vision care",https://www.indeed.ca/m/viewjob?jk=9f14b63467b32551,IndeedScraperCANEng_9f14b63467b32551,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Research Intern, PhD, Summer 2025",Google,"Waterloo, ON",2024-10-09,"This internship is intended for students in their penultimate academic year, who are pursuing a PhD degree program in Computer Science or a related field. Develop and execute a research agenda.","Job types: Full-time
 Internship / Co-op
Job types cc: Full-time
 Internship / Co-op",https://www.indeed.ca/m/viewjob?jk=8943c0cc7b8abdc7,IndeedScraperCANEng_8943c0cc7b8abdc7,IndeedScraperCANEng,Python,CANADA_ENGLISH,,UNKNOWN
NEW,"Senior Linux Engineer - Irving, Texas",NTT DATA,"Dallas, TX 75215",2024-10-12,"This is a permanent, fulltime, salaried position with benefits. The Grid/HPC (High Performance Computing) engineer will work as a key member of the Symphony Grid Engineering team.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=db79bde461ef5771,IndeedScraperUSAEng_db79bde461ef5771,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Sr. Data Scientist - FolioGuard,AppFolio,"Dallas, TX",2024-09-30,"You’ll help protect millions of people from financial risk by driving growth for AppFolio Insurance Service's renters' insurance offering while partnering with product, engineering, design, and other…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=d55d2718685f5c39,IndeedScraperUSAEng_d55d2718685f5c39,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$138400 - $173000 yearly,UNKNOWN
NEW,Sr. Data Scientist - Risk & Fraud,AppFolio,"Dallas, TX",2024-09-30,"We're looking for an experienced Data Scientist with a strong background in machine learning, data analysis, and software engineering to automate and optimize risk detection processes for online…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1093395804048cff,IndeedScraperUSAEng_1093395804048cff,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$138400 - $173000 yearly,UNKNOWN
NEW,Software Development Senior Specialist,NTT DATA,"Irving, TX",2024-10-01,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. Job description The Automation Infrastructure Services team is responsible for assisting in the…","Remote: Hybrid work
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=f6beba741b849dfb,IndeedScraperUSAEng_f6beba741b849dfb,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$55 - $62 hourly,TEMPORARILY_REMOTE
NEW,Manager/Sr. Manager - Supply Chain Analytics (CPG/Retail),Tiger Analytics,"Dallas, TX",2024-09-30,Prior experience synthesizing and packaging complex analyses and delivering results to non-technical audiences including senior leadership teams. Prior experience in synthesizing and packaging complex…,"Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e2976177cd143a49,IndeedScraperUSAEng_e2976177cd143a49,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Sr. Data Scientist (Onsite),Cognizant,"Plano, TX 75025",2024-10-04,"Advantage if have developed propensity model using python. Proficient in python programming and SQL query writing using window function like Rank. However, clients need new business models built from…","Job types: Full-time
Benefits: Paid parental leave, Employee stock purchase plan, Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, Parental leave, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=31e8529475685482,IndeedScraperUSAEng_31e8529475685482,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$100000 - $120000 yearly,UNKNOWN
NEW,Senior Cloud Data Engineer (Snowflake/Databricks),Deloitte,"Dallas, TX",2024-09-30,"Work with the team to evaluate business needs and priorities, liaise with key business partners and address team needs related to data systems and management. This may include overnight travel.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ff96dc67c16aee80,IndeedScraperUSAEng_ff96dc67c16aee80,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Sr. Data Scientist,Trinity Industries,"Dallas, TX 75254",2024-10-21,"The successful candidate will be innovation-minded with a blend of skills in data analytics, data engineering, and data science. This individual will dive deep into analytics, model workflows, and…",,https://www.indeed.com/m/viewjob?jk=027d722323b88d5b,IndeedScraperUSAEng_027d722323b88d5b,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Sr. Data Scientist,Anveta INC,"Dallas, TX 75209",2024-10-24,"Expert Data Scientist, Specializing in Machine Learning and AI. Proficiency in Python Programming, Including experience in Machine Learning libraries such as SCIKIT -LEARN, PyTorch, Tensorflow, and…","Job types: Contract
Shifts: 8 hour shift
Benefits: Health insurance, Dental insurance, 401(k)
Job types cc: Contract
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=535968078d190c82,IndeedScraperUSAEng_535968078d190c82,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$45 - $50 hourly,UNKNOWN
NEW,Senior Software Engineer (AI),ECi Software Solutions,"Dallas, TX",2024-10-26,"We offer competitive benefits focused on employee well-being, including paid volunteer time off! In this role, you will help plan, design, build and productize AI-driven tools and workflows that…","Job types: Full-time
Remote: Remote
Benefits: Paid time off, Volunteer time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=776d1473e40db0be,IndeedScraperUSAEng_776d1473e40db0be,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,FULLY_REMOTE
NEW,Senior Contact Center Engineer,InstantServe LLC.,"Dallas, TX",2024-10-01,"The Senior Contact Center Engineer is responsible for the design, implementation, and optimization of contact center infrastructure, ensuring high availability, scalability, and performance.","Job types: Full-time
Shifts: 8 hour shift
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=9a3a6804c96a6a6a,IndeedScraperUSAEng_9a3a6804c96a6a6a,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,"Senior Data Scientist, Molecular Modeling and Drug Discovery (Specialist Senior) - SFL Scientific",Deloitte,"Dallas, TX",2024-09-30,"SFL Scientific, a Deloitte Business practice brings together several key capabilities to architect integrated programs that transform our clients' businesses, including Business Strategy,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=4713e5046a36405f,IndeedScraperUSAEng_4713e5046a36405f,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$131175 - $218625 yearly,UNKNOWN
NEW,"Senior Associate Data Scientist - Statistical Analysis, Financial Services",Capital One,"Plano, TX",2024-09-30,"Our team has a relentless focus on the craft of modeling and innovation, using the latest in computing and machine learning technologies and operating across billions of customer records to unlock the…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=7c4b2f66d80b16dc,IndeedScraperUSAEng_7c4b2f66d80b16dc,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Linux Engineer (Scripting / Spectrum Protect / Kubernetes),NTT DATA,"Irving, TX 75039",2024-10-10,"The Grid/HPC (High Performance Computing) engineer will work as a key member of the Symphony Grid Engineering team. Great understanding of modern Linux operating system (RHEL distribution preferred),.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=ca866e553920813d,IndeedScraperUSAEng_ca866e553920813d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Agile Delivery Lead,NTT DATA,"Dallas, TX",2024-10-28,"5-8+ years of experience coaching Lean-Agile principles for development teams. Experience coaching teams developing cloud-native, scalable, and highly available distributed systems.","Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=817de34b5a32d168,IndeedScraperUSAEng_817de34b5a32d168,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$65 - $76 hourly,FULLY_REMOTE
NEW,Databricks Senior Architect,Primoris Services Corporation,"Dallas, TX 75201",2024-10-18,"As a Databricks Senior Architect (data engineering, analytics, AI/ML, big data, cloud), you will lead hands-on environment standup and development process. This position may require occasional travel.","Job types: Full-time
Benefits: Employee stock purchase plan, Paid holidays, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e4454e1cff07d0a2,IndeedScraperUSAEng_e4454e1cff07d0a2,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$115000 - $160000 yearly,UNKNOWN
NEW,Sr. Statistical Analyst,American Heart Association,"Dallas, TX 75219",2024-10-23,"You will also identify and analyze the real-world clinical data to address scientific questions, define data strategy, build statistical analysis methodology and plan, and help us building solutions…","Job types: Full-time
Remote: Remote
Benefits: Wellness program, Paid holidays, Disability insurance, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Employee assistance program, Vision insurance, Life insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=76e388da2c535714,IndeedScraperUSAEng_76e388da2c535714,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$80000 - $110000 yearly,FULLY_REMOTE
NEW,Credit Modeling Senior Associate,PRICE WATERHOUSE COOPERS,"Dallas, TX",2024-10-09,"We focus on a collection of organisational technology capabilities, including business intelligence, data management, and data assurance that help our clients drive innovation, growth, and change…","Benefits: Paid holidays, Health insurance, Dental insurance, 401(k), Vision insurance",https://www.indeed.com/m/viewjob?jk=6cd3e0c79955b034,IndeedScraperUSAEng_6cd3e0c79955b034,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$84000 - $202000 yearly,UNKNOWN
NEW,Model Risk Senior Manager,Crowe LLP,"Dallas, TX 75201",2024-09-30,The Model Risk Senior Manager will be responsible for performing and managing consulting projects for a variety of financial services clients. This primarily includes consulting with clients about…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9b46a61ebc58fcdc,IndeedScraperUSAEng_9b46a61ebc58fcdc,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Data Scientist,DVG Tech Solutions LLC,"Dallas, TX",2024-10-25,"We have an immediate opening with my client. If you are looking for a new project. Need a Senior Data Scientist with *at least 12+ years of experience and hands on experience with AWS Sagemaker, .","Job types: Contract
Shifts: 8 hour shift
Benefits: Health insurance, Dental insurance, 401(k)
Job types cc: Contract
Schedules: 8 hour shift, Monday to Friday",https://www.indeed.com/m/viewjob?jk=f292f671febdbc3f,IndeedScraperUSAEng_f292f671febdbc3f,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$55 - $60 hourly,UNKNOWN
NEW,Advisory Risk Data Management - Technical Sr. Consultant,Deloitte,"Dallas, TX",2024-09-30,"Designing and implementing solutions to various data related technical challenges such as data architecture, data platforms, data solution implementation, data quality and data security.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f710a8e412c0421b,IndeedScraperUSAEng_f710a8e412c0421b,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$118718 - $197863 yearly,UNKNOWN
NEW,Senior AI Engineer,Capital One,"Plano, TX 75023",2024-10-22,"Partner with a cross-functional team of engineers, research scientists, technical program managers, and product managers to deliver AI-powered products that change how our associates work and how our…","Job types: Full-time
Remote: Hybrid work
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=61657a0267e94063,IndeedScraperUSAEng_61657a0267e94063,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Data Scientist (Senior/Lead/Principal),o9 Solutions,"Dallas, TX 75234",2024-09-30,"Present data summary, EDA results, actionable insights, and modeling results, to stakeholders, including senior management and external clients. As part of this Data Science team, you will be involved…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b51621d62dc0f5c6,IndeedScraperUSAEng_b51621d62dc0f5c6,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Sr. Data Science Engineer,AppFolio,"Dallas, TX",2024-09-30,"You’ll be expected to communicate cross-functionally to support strategic priorities while extracting deep context on who our customers are, what drives their behavior, decision-making, and product…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=aa43b2a897e99849,IndeedScraperUSAEng_aa43b2a897e99849,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$138400 - $173000 yearly,UNKNOWN
NEW,Senior Architect Data Engineering - Google Cloud Platform (GCP),Publicis Sapient,"Irving, TX",2024-10-17,Publicis Sapient is looking for a Senior Architect of Data Engineering to lead top-notch technologists to enable real business outcomes for our enterprise clients.,"Job types: Full-time
Benefits: Paid holidays, Tuition reimbursement, Parental leave
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3459f9fdf90a382f,IndeedScraperUSAEng_3459f9fdf90a382f,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$147000 - $200000 yearly,UNKNOWN
NEW,Software Developer - AI Trainer (Contract),DataAnnotation,"Dallas, TX",2024-09-30,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. To apply to this role, you will need to be proficient in either Python and…","Job types: Contract
Remote: Remote
Benefits: Work from home
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=f99504e3504a9d85,IndeedScraperUSAEng_f99504e3504a9d85,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$40 - $-1 hourly,FULLY_REMOTE
NEW,AI Machine Learning Developer - REMOTE,NTT DATA,"Dallas, TX 75215",2024-10-11,"The candidate would play the role of an AI/ML Senior Developer participating in designing, developing and validating AI/ML solutions leveraging Python / SQL for a key US Healthcare Customer.",Remote: Remote,https://www.indeed.com/m/viewjob?jk=5c6c7ac210121427,IndeedScraperUSAEng_5c6c7ac210121427,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$90146 - $208672 yearly,FULLY_REMOTE
NEW,Business Modeling - Natural Language Processing - Applied AI ML Senior Associate,JPMorganChase,"Plano, TX 75024",2024-10-05,"As an Applied AI ML Senior Associate, in our Business Modeling AI Operations team, you will work on developing cutting-edge models and systems to serve our customers and internal agents supporting the…","Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=3d529fc8e2be171b,IndeedScraperUSAEng_3d529fc8e2be171b,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$128250 - $195000 yearly,UNKNOWN
NEW,Senior Data Engineer - Cyber AI,Capital One,"Plano, TX 75023",2024-10-07,"Collaborate with and across Agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologies.","Job types: Full-time
Benefits: Health insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=769b8cb8f6a28099,IndeedScraperUSAEng_769b8cb8f6a28099,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Software Developer - AI Trainer (Contract),DataAnnotation,"Plano, TX",2024-09-30,"You will work with the chatbots that we are building in order to measure their progress, as well as write and evaluate code. To apply to this role, you will need to be proficient in either Python and…","Job types: Contract
Remote: Remote
Benefits: Work from home
Job types cc: Contract",https://www.indeed.com/m/viewjob?jk=8d8ad6286f0f9cd1,IndeedScraperUSAEng_8d8ad6286f0f9cd1,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$40 - $-1 hourly,FULLY_REMOTE
NEW,Sr. Software Engineer (Python & Kubernetes),Berry Appleman & Leiden LLP,"Richardson, TX 75082",2024-10-16,"The ideal candidate will have a strong background in a diverse array of technologies, languages, and architectural patterns, strong attention to detail, and a passion for problem-solving.","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f3fce48a43054e8f,IndeedScraperUSAEng_f3fce48a43054e8f,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,"Senior Software Engineer, Labs",Toyota Connected North America,"Plano, TX",2024-09-30,"On this team, you will solve complex problems and work alongside talented Engineers that use cutting-edge technologies, Machine Learning, and NLP to transform the vehicle customer experience.","Remote: Hybrid work
Benefits: Free parking, Work from home stipend, Paid parental leave, Adoption assistance, Parental leave, 401(k) matching",https://www.indeed.com/m/viewjob?jk=ba440d3510db7260,IndeedScraperUSAEng_ba440d3510db7260,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Senior Software Engineer (AI),ECi Software Solutions,"Dallas, TX",2024-10-26,"We offer competitive benefits focused on employee well-being, including paid volunteer time off! In this role, you will help plan, design, build and productize AI-driven tools and workflows that…","Job types: Full-time
Remote: Remote
Benefits: Paid time off, Volunteer time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6e6ddc28ddeac3bc,IndeedScraperUSAEng_6e6ddc28ddeac3bc,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,FULLY_REMOTE
NEW,Sr Lead Software Engineer - Public Cloud Services,JPMorganChase,"Plano, TX 75024",2024-09-30,Our vision is to continuously evolve using best-in-class tools and technologies in managing vast amounts of data to enable AI/ML initiatives throughout the firm and enhance our ability to provide…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b3e480cec43c1d15,IndeedScraperUSAEng_b3e480cec43c1d15,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Dallas Technology Audit and Advisory (Financial Services) Senior Consultant,Protiviti,"Dallas, TX",2024-09-30,"Dallas Technology Audit and Advisory (Financial Services) Senior Consultant. As a Senior Consultant, you will be a mentor, trainer, and coach to Interns and Consultants as you facilitate the…","Job types: Full-time
Remote: Hybrid work
Benefits: Paid parental leave, Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Parental leave, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8e57062a28f95d10,IndeedScraperUSAEng_8e57062a28f95d10,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$87000 - $143000 yearly,TEMPORARILY_REMOTE
NEW,Senior Agile Delivery Lead,NTT DATA,"Dallas, TX 75215",2024-10-29,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. 5-8+ years of experience coaching Lean-Agile principles for development teams.","Remote: Remote
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=a3f98957a4f97981,IndeedScraperUSAEng_a3f98957a4f97981,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$65 - $76 hourly,FULLY_REMOTE
NEW,Sr. Cloud DevOps Engineer,MedeAnalytics,"Richardson, TX",2024-10-25,"Using artificial intelligence and machine learning alongside the most advanced data orchestration in the industry, we empower organizations to optimize their resource allocation, experience superior…","Benefits: AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, Employee assistance program, Vision insurance, 401(k) matching, Referral program",https://www.indeed.com/m/viewjob?jk=561cb64aa10bcff2,IndeedScraperUSAEng_561cb64aa10bcff2,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
